words,sentiment_coeff
police_dead,-1.2875901949775492
tulsa,1.0910704264814348
paris_france,-1.1534910494674615
chanting,1.1036146367395512
san_diego,-1.1150551374348279
protest2020_protest,-1.0511872811573861
defund,1.091180258328084
saturdaymotivation,-1.089477091558714
amjoy_maddow,1.1181828448086988
desu,-1.4678925059885237
endtrumpswaronamerica,-1.169999100680597
trumpresignnow_trumpisaracist,-1.1649032212529014
gathering,1.0950813161236226
face_mask,1.1460997707130847
unhealthy_west,-1.2770751603388655
17,-1.011827942228254
fatima_italia,0.9155535296385663
cowering,-1.1103012613977663
open_letter,1.0949940925293753
scientificrealm,1.1321421399378133
sippy_cup,1.035248519964649
support_president,-1.2092885752846878
trump_conservative,-1.2118594368492808
fellow_patriot,-1.0594173798988245
cottensj,-1.0851657398887322
precinct,1.148147929014766
georgefloyd_gop,-1.2223790603777007
duo,-1.245129923430962
campaign_rally,1.1108605535903284
juneteenth,1.0698382015434356
drunk,1.313664133636027
justiceforgeorgefloyd_blacklivesmatter,-1.233534006030752
nevertrump_trumpresignnow,-1.3517731766535999
americaortrump_endtrumpswaronamerica,-1.2251421397916116
museum,1.1366953256961494
red_friday,-1.6201635064635909
trump2020_magaqueentrains,-1.3026332349193885
defunding_police,1.3104429736730967
isi,1.0582103411797614
applause,1.0922299223987588
realdonaldtrump_happy,-1.0748252555404771
obamagate_pizzagate,-1.1611386263262575
pizzagateisreal_stopsoros,-1.4132148393388433
clintoncrimefamily_clintongate,-1.4320005450930533
sign_waiver,1.1031860473449893
spanish,1.0233132806685405
trump_ramains,-1.3306317514072679
fenceboy_dictatortrump,-1.307987347988646
nickadamsinusa,-1.0508490547482563
waiver,1.1639776762554688
satchat,-1.1411506172647232
generationidentitaire,-1.465367753202408
westpointprotest,1.0561201819146322
votetrumpout_voteoutthegop,-1.1450238667330845
commencement_speech,1.0530029157434662
jim_crow,1.0648546248417403
blmseattle,-1.1078384648915622
glass_water,1.171452458193255
restart_opposition,-1.1334789459966368
james78141017,1.1537933587508278
backtheblue_trump2020,-1.2235210146150568
lisa_alexander,1.0542284465860607
horror_movie,1.13062870712531
cnn_foxnewssunday,-1.3219941166479068
portland_cnnsotu,-1.4408249095161043
pbsnews,-1.4055525131525284
exposebillgates,-1.089829989959502
principle_support,-1.379110885325547
embarrassment,1.111806823585356
republique,-1.4592411676295396
violence_policieres,-1.5207245395412696
place_de,-1.1990084150677978
la_republique,-1.189419217296185
icecube,1.0104702099563416
zhe,-1.469150131720048
idontfeelracist_365daysnetflix,-1.3363437517150947
confederate,1.1447518462947004
defunddemocrats,-1.0913481991321854
speech_west,1.1319868484599558
point_address,-1.3543942364308994
no_doubt,1.232928333520716
uglypresident_bunkerboy,-1.1596985736077232
plandemic_voterid,-1.1063950470413337
voterfraud,-1.2035303674754374
sky_news,1.1927660024110402
drink_water,1.122383174112507
wa_murdered,1.2375074554774983
scumbags,1.2111208941451597
taylorswift13,1.1317222884906224
1000_follower,-1.2239290922476112
gammon,1.3466475255855797
le_gen,-1.5045351874592645
restartleader,-1.1515656302372994
rayshardbrooks,1.1461020441627359
qanons_wwg1wga,1.0716528458207593
saluting,1.171167794019006
fb,1.1590159475051733
todaywithjulius,1.1355044005593902
chaz_commencement2020,-1.472364712655885
liberal_hate,-1.27721889987679
help_reach,-1.2905401897903979
fakepresident_trumpgenocide,-1.3267963019724087
trumpisalaughingstock_trumpdeathtoll110k,-1.359722607711816
trumpincitesviolence_fakepresident,-1.398567954478929
boat_parade,-1.052763192605306
notre,-1.3830971824288332
trumpgenocide_trumpisalaughingstock,-1.4207363040404926
anniversary,-1.0286889508665786
westpointgraduation,1.0376153483942943
trumpbirthdaygifts,-1.1276592324081638
nobody_wanted,-1.2687071275106534
bunkerboy_germany,-1.2850605952301926
scotland_either,-1.3390030501059234
graham,1.0455401067167063
neo_nazi,1.1432485874194416
naacp,1.1229292214679925
starbucks,1.1225121093647272
sugar,-1.0939127005003153
saturdayvibes,-1.0520624884037864
transrightsarehumanrights,-1.0910524056739814
systemic,1.183523469010274
magaqueentrains_enationtrains,-1.355213108006722
blm_protest,1.1359439699760514
brexit,1.0513245458918925
teamtrump_trumpincitesviolence,-1.3417309925088359
even_puffi,-1.353772454236423
13junio_cuba,-1.3168244983703399
cancelled,1.128148680780408
tucker,1.0049456606431433
real_action,-1.1713501559805266
eyesonq,1.0125761247719083
patriot_control,-1.4520942137072619
thegreatawakening_darktolight,-1.4582291663204563
wwg1wga_godwins,-1.2232608983120041
demon,1.12536948716639
beach,1.108345880311901
candace,1.2103746745742028
blmlondon,-1.0601026572988599
realdonaldtrump_creepydirtyoldmantrump,-1.3639634391224362
liarinchief_narcissist,-1.2841298743550238
hypocrite_professionalgaslighting,-1.371262952438477
creepydirtyoldmantrump_liarinchief,-1.3374076522586533
narcissist_hypocrite,-1.3658099473259067
professionalgaslighting,-1.3196611738916666
plaza,-1.030846012745965
cmccbyfaith,-1.310428801046268
justiceforrobertfuller,1.17913835714076
riprobertfuller,1.0548000276513643
tong,-1.434783498241841
guo_ren,-1.3126642410521567
zi,-1.4012770907699177
video_indyspanglish,-1.2605419380264715
sniff,-1.1149392259759332
others_twitter,-1.3066830243767105
provides_nothing,-1.3339989073188554
but_simple,-1.3333741294082668
defaced,1.1585819274411089
lynched,1.101795357629738
robertfuller,1.0888043450384925
capitol_hill,-1.2212440071900164
streaming,1.1303245212518866
suicide,1.1532909973372056
atlantashooting,-1.1013242305633701
rescue,1.0515041356153587
via_trump2020,-1.2312704146073028
genocide,1.1057881200518722
protest_london,1.0871153782823213
defundpolice,1.0447826677649497
breonnataylor,1.0898398896821186
south_african,1.0786107630779933
amazon,-1.0722718732782874
newcastle,1.1942705518118109
wth_er,-1.402525950713421
cowardtrump_dodged,-1.3195785938794067
vietnam_purchased,-1.3267065593767204
wa_found,1.094434988463493
atlanta_police,1.128003125154807
wanting,1.2230489645682854
nigeriansmustfall,-1.2139537199856911
voguechallange,-1.5340167128896351
shahidafridi,-1.2265320738436012
unarmed_black,1.1746462956612855
unacceptable,1.1320772445837808
climate,1.0674345549980462
raising_money,-1.1695063554484926
disabled_pastor,-1.282126570105171
car_help,-1.3197605242042458
click_donate,-1.3312809019941911
2020_06,-1.2992230295136273
impeached_fowl,-1.067845251129886
americandream_impeachment,-1.3511319717498032
blacklifematters_defundthepolice,-1.3682437230542608
kkkterrorists_msnbc,-1.3740781233484327
pin,-1.072219459030124
joebidenisaracist_built,-1.2646307106652748
career_segregation,-1.324946764710498
systematic_slavery,-1.332247089202506
beauty,1.1027335448255213
entitled_white,-1.2577192894593483
chicken_shit,-1.251378163077191
fight_street,-1.1930296865416088
exploit_black,-1.1590140319649702
xiang,-1.3712207665026883
bing,-1.4836716334705022
heritage,1.1528938781842037
blacklivesmatter_justicepouradama,-1.3412274083772309
saneerdenpo,-1.2631806316149543
palmdale_ca,1.135579045898709
ffs,1.0568534900214848
hunt,1.0906455635756787
chalk,1.1746548455336143
not_counter,1.0826357803658362
england,1.0981014360740318
fighting_police,1.225010748003466
picnic,1.2530608649147392
parliament_square,1.0650872733549699
robert_fuller,1.1447262317981222
prejudice,1.213178812134659
still_happening,1.1846470322408407
scuffle,1.1838986640621074
thuggery,1.129038158219973
yang,-1.4302801115628996
jaimetoons,1.0556436133859783
counter_protester,1.1947763999355867
liverpool,1.1476997981086878
black_trans,1.1004586411916493
hongkongpolice,-1.0590270603605763
hkpolice,1.1149131207156446
generationadama,-1.2688188640119096
la_manifestation,-1.408370650972356
counter_protest,1.1556499491608028
generation_identitaire,-1.4893576424734558
zurich,-1.103979783810806
racisme_et,-1.5873291045488536
lille,-1.4465665579180151
hei_ren,-1.4855562427087698
condemn_action,-1.2915072424183147
not_worked,-1.2933875035560838
attacking_police,1.1275767556169587
tree,1.21950327270601
traore,-1.3417628330109475
not_pr,-1.311642072426285
statement_protect,-1.2795078627597298
black_constituent,-1.3445513031471537
rayshard_brook,-1.1046021604422294
sadiq_khan,1.1974969333345769
blklivesmatter,1.1840827093568582
palmdale,1.1799942907757908
kennedyagyapong_sark,-1.418685893125183
ghana_nigeria,-1.3724043839114106
messi_haaland,-1.4191462942758817
blacklivesmatter_nam1,-1.4166463156637568
sayhername,1.107761521581734
windrush,1.163598108109435
learning,1.1131366551958368
blackliv,1.1271897557278738
brighton,1.1137166587566798
protect_statue,1.1345748103599882
defence,1.2239135073378464
alllivesmatter_alllivesmatters,-1.1337105463722426
breaking_anonymous,-1.2810154398948066
whitehall,-1.0516274961816088
freejulianassange_fuckjoebiden,-1.4017810189528708
freerealitywinner_harrydunnrevenged,-1.386411394212703
breonnataylorrevenged_alllivesmatter,-1.4128952260332914
behaviour,1.2213315698485647
skin_colour,1.176243847149181
parliamentsquare_whitehall,-1.2098770405439863
darrenplymouth,1.0719341041931483
parliamentsquare,-1.1567866807054779
blink_twice,-1.1054717199603112
whitehouse_liarinchief,-1.3509216828317792
narcissist_disgraceful,-1.3392735072092659
zeroselfawareness,-1.3412261377103978
disgraceful_hypocrite,-1.2997194143178294
calloutfortruth_alllivesmatter,1.2335497892349734
aplusk,1.12704416513446
life_exam,-1.2151184728800453
visitvallejo,-1.2923273030669016
911gonewild,-1.2759358240784762
vallejoca,-1.3155743772102957
mareisland,-1.2671235887925671
lennarbayarea,-1.373667948005727
garylineker,1.2376529806603658
rikki,1.1487072242978251
dong,-1.3735611355626685
blacktranslivesmatter,1.1432368193719056
personality_flaw,1.1453176318136782
trafalgar_square,1.1634388050440274
shag_u,-1.2992992616501418
tommy_robinson,1.1674475236006627
jesoutienslapolice_jesoutienslesfdo,-1.4274689663522035
stopauxtraore_alllivesmatters,-1.5619481276622658
antiracism,-1.0851486744472298
mural,1.071063360831611
injustice_system,-1.435069881798874
2020_ballpoint,-1.3661148156674114
pen_paper,-1.3211170104419885
stand_solidarity,1.250572231535042
birchbox,1.0923714707604957
scuffle_counter,1.189960618456778
putting_blm,-1.1491662967619736
safe_everybody,-1.5274933030364783
